day,lat,lon
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30012,-71.13059
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.32098,-71.07808
Monday,42.32056,-71.07797
Monday,42.32056,-71.07797
Monday,42.32116,-71.07935
Monday,42.32116,-71.07935
Monday,42.32116,-71.07935
Monday,42.32116,-71.07935
Monday,42.32116,-71.07935
Monday,42.32116,-71.07935
Monday,42.32116,-71.07935
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.30016,-71.1307
Monday,42.349314,-71.159318
Monday,42.350133,-71.159682
Monday,42.350133,-71.159682
Monday,42.349746,-71.159427
Monday,42.349746,-71.159427
Monday,42.349746,-71.159427
Monday,42.34964,-71.15904
Monday,42.328919,-71.071153
Monday,42.32921,-71.0708
Monday,42.32864,-71.070898
Monday,42.32824,-71.0701
Monday,42.329359,-71.071821
