day,lat,lon
Wednesday,42.30772,-71.06359
Wednesday,42.30752,-71.06321
Wednesday,42.30747,-71.06304
Wednesday,42.308103,-71.063334
Wednesday,42.308103,-71.063334
Wednesday,42.30747,-71.06304
Wednesday,42.308066,-71.063302
Wednesday,42.308066,-71.063302
Wednesday,42.30706,-71.06264
Wednesday,42.30706,-71.06264
Wednesday,42.30706,-71.06264
Wednesday,42.30786,-71.06391
Wednesday,42.30786,-71.06391
Wednesday,42.307,-71.06195
Wednesday,42.307,-71.06195
Wednesday,42.30734,-71.062865
Wednesday,42.30734,-71.062865
Wednesday,42.30734,-71.062865
Wednesday,42.30734,-71.062865
Wednesday,42.30725,-71.06274
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.30717,-71.06206
Wednesday,42.307,-71.06195
Wednesday,42.30681,-71.06244
Wednesday,42.30681,-71.06244
Wednesday,42.308026,-71.063276
Wednesday,42.308026,-71.063276
Wednesday,42.308026,-71.063276
Wednesday,42.30683,-71.06191
Wednesday,42.30683,-71.06191
Wednesday,42.30665,-71.06234
Wednesday,42.30656,-71.06227
Wednesday,42.30673,-71.06186
Wednesday,42.30673,-71.06186
Wednesday,42.30614,-71.06209
Wednesday,42.30614,-71.06209
Wednesday,42.30634,-71.06168
Wednesday,42.30634,-71.06168
Wednesday,42.30626,-71.06165
Wednesday,42.30626,-71.06165
Wednesday,42.30604,-71.06205
Wednesday,42.30604,-71.06205
Wednesday,42.30594,-71.062
Wednesday,42.30594,-71.062
Wednesday,42.30594,-71.062
Wednesday,42.30593,-71.0615
Wednesday,42.30593,-71.0615
Wednesday,42.30593,-71.0615
Wednesday,42.30579,-71.06143
Wednesday,42.30579,-71.06143
Wednesday,42.30562,-71.06186
Wednesday,42.30553,-71.06182
Wednesday,42.30553,-71.06182
Wednesday,42.30553,-71.06182
Wednesday,42.30543,-71.06176
Wednesday,42.30543,-71.06176
Wednesday,42.30543,-71.06176
Wednesday,42.30744,-71.0622
Wednesday,42.30643,-71.06218
Wednesday,42.30643,-71.06218
Wednesday,42.30643,-71.06218
Wednesday,42.30625,-71.06214
Wednesday,42.30614,-71.06209
Wednesday,42.30593,-71.0615
Wednesday,42.30573,-71.06191
Wednesday,42.30579,-71.06143
Wednesday,42.30543,-71.06176
Wednesday,42.307306,-71.062939
Wednesday,42.306966,-71.062871
Wednesday,42.306564,-71.061802
Wednesday,42.30528,-71.06129
Wednesday,42.30528,-71.06129
Wednesday,42.30528,-71.06129
Wednesday,42.30528,-71.06129
Wednesday,42.30515,-71.06118
Wednesday,42.30515,-71.06118
Wednesday,42.30515,-71.06118
Wednesday,42.30504,-71.06113
Wednesday,42.30504,-71.06113
Wednesday,42.352506,-71.136263
Wednesday,42.352568,-71.136332
Wednesday,42.352573,-71.136328
Wednesday,42.35263,-71.136406
Wednesday,42.35263,-71.136406
Wednesday,42.317668,-71.077432
Wednesday,42.317639,-71.077138
Wednesday,42.31786,-71.077167
Wednesday,42.317855,-71.076856
Wednesday,42.317855,-71.076856
Wednesday,42.317855,-71.076856
Wednesday,42.289629,-71.141026
Wednesday,42.2883,-71.13946
Wednesday,42.28831,-71.14
Wednesday,42.28861,-71.13978
Wednesday,42.28871,-71.13991
Wednesday,42.28849,-71.14019
Wednesday,42.28898,-71.14033
Wednesday,42.28874,-71.14061
Wednesday,42.28907,-71.14046
Wednesday,42.287911,-71.139919
Wednesday,42.28893,-71.14087
Wednesday,42.2891,-71.14117
Wednesday,42.28934,-71.14088
Wednesday,42.28918,-71.14131
Wednesday,42.28944,-71.14102
Wednesday,42.30493,-71.06109
Wednesday,42.30493,-71.06109
Wednesday,42.30493,-71.06109
Wednesday,42.30482,-71.06104
Wednesday,42.30482,-71.06104
Wednesday,42.30482,-71.06104
Wednesday,42.28935,-71.14156
Wednesday,42.28943,-71.14168
Wednesday,42.289597,-71.141423
Wednesday,42.28814,-71.13996
Wednesday,42.28814,-71.13996
Wednesday,42.28831,-71.14
Wednesday,42.28831,-71.14
Wednesday,42.28871,-71.13991
Wednesday,42.28871,-71.13991
Wednesday,42.288661,-71.140507
Wednesday,42.28898,-71.14033
Wednesday,42.28898,-71.14033
Wednesday,42.28907,-71.14046
Wednesday,42.2891,-71.14117
Wednesday,42.2891,-71.14117
Wednesday,42.2891,-71.14117
Wednesday,42.28934,-71.14088
Wednesday,42.28944,-71.14102
Wednesday,42.28926,-71.14143
Wednesday,42.28926,-71.14143
Wednesday,42.28943,-71.14168
Wednesday,42.30472,-71.06101
Wednesday,42.30472,-71.06101
Wednesday,42.30752,-71.06321
Wednesday,42.30752,-71.06321
Wednesday,42.308103,-71.063334
Wednesday,42.308066,-71.063302
Wednesday,42.30706,-71.06264
Wednesday,42.30786,-71.06391
Wednesday,42.30691,-71.06253
Wednesday,42.30691,-71.06253
Wednesday,42.30691,-71.06253
Wednesday,42.30681,-71.06244
Wednesday,42.308026,-71.063276
Wednesday,42.308026,-71.063276
Wednesday,42.30681,-71.06244
Wednesday,42.308026,-71.063276
Wednesday,42.308026,-71.063276
Wednesday,42.308026,-71.063276
Wednesday,42.30683,-71.06191
Wednesday,42.30665,-71.06234
Wednesday,42.30665,-71.06234
Wednesday,42.30656,-71.06227
Wednesday,42.30656,-71.06227
Wednesday,42.30673,-71.06186
Wednesday,42.380955,-71.070088
Wednesday,42.380955,-71.070088
Wednesday,42.380955,-71.070088
Wednesday,42.38128,-71.070137
Wednesday,42.381324,-71.06975
Wednesday,42.38139,-71.06969
Wednesday,42.38149,-71.069912
Wednesday,42.381457,-71.069627
Wednesday,42.381608,-71.069804
Wednesday,42.38167,-71.06949
Wednesday,42.38167,-71.06949
Wednesday,42.38167,-71.06949
Wednesday,42.38168,-71.069742
Wednesday,42.38168,-71.069742
Wednesday,42.3816,-71.06933
Wednesday,42.38177,-71.06961
Wednesday,42.381163,-71.069907
Wednesday,42.38122,-71.07019
Wednesday,42.38121,-71.06986
Wednesday,42.381302,-71.070171
Wednesday,42.381354,-71.07011
Wednesday,42.381349,-71.07009
Wednesday,42.381349,-71.07009
Wednesday,42.381533,-71.069561
Wednesday,42.38175,-71.06959
Wednesday,42.38175,-71.06959
Wednesday,42.381156,-71.070261
Wednesday,42.30625,-71.06214
Wednesday,42.30625,-71.06214
Wednesday,42.30625,-71.06214
Wednesday,42.30614,-71.06209
Wednesday,42.30634,-71.06168
Wednesday,42.30626,-71.06165
Wednesday,42.30604,-71.06205
Wednesday,42.30615,-71.06159
Wednesday,42.30615,-71.06159
Wednesday,42.30615,-71.06159
Wednesday,42.30593,-71.0615
Wednesday,42.30593,-71.0615
Wednesday,42.30593,-71.0615
Wednesday,42.30593,-71.0615
Wednesday,42.30583,-71.06195
Wednesday,42.30583,-71.06195
Wednesday,42.30583,-71.06195
Wednesday,42.30573,-71.06191
Wednesday,42.30573,-71.06191
Wednesday,42.30573,-71.06191
Wednesday,42.30579,-71.06143
Wednesday,42.30579,-71.06143
Wednesday,42.30579,-71.06143
Wednesday,42.30579,-71.06143
Wednesday,42.30562,-71.06186
Wednesday,42.30562,-71.06186
Wednesday,42.2945,-71.11889
Wednesday,42.29419,-71.11905
Wednesday,42.29426,-71.11917
Wednesday,42.29426,-71.11917
Wednesday,42.318482,-71.069426
Wednesday,42.31504,-71.07041
Wednesday,42.31504,-71.07076
Wednesday,42.314961,-71.070401
Wednesday,42.314883,-71.070437
Wednesday,42.31473,-71.07089
Wednesday,42.31464,-71.07094
Wednesday,42.31465,-71.07057
Wednesday,42.314536,-71.070985
Wednesday,42.31364,-71.07123
Wednesday,42.31347,-71.07131
Wednesday,42.31822,-71.0695
Wednesday,42.31814,-71.06917
Wednesday,42.318069,-71.069621
Wednesday,42.317999,-71.069234
Wednesday,42.318013,-71.069645
Wednesday,42.31795,-71.06928
Wednesday,42.31773,-71.069754
Wednesday,42.31769,-71.06973
Wednesday,42.317634,-71.069798
Wednesday,42.31745,-71.06987
Wednesday,42.31756,-71.06983
Wednesday,42.31725,-71.06997
Wednesday,42.317434,-71.069502
Wednesday,42.317363,-71.069526
Wednesday,42.317196,-71.069604
Wednesday,42.318357,-71.069112
Wednesday,42.31688,-71.06976
Wednesday,42.31675,-71.06978
Wednesday,42.31664,-71.06984
Wednesday,42.31658,-71.07026
Wednesday,42.352374,-71.136174
Wednesday,42.352568,-71.136332
Wednesday,42.35263,-71.136406
Wednesday,42.352506,-71.136263
Wednesday,42.352506,-71.136263
Wednesday,42.352506,-71.136263
Wednesday,42.317625,-71.076992
Wednesday,42.317611,-71.076834
Wednesday,42.317855,-71.076856
Wednesday,42.317963,-71.077396
Wednesday,42.2883,-71.13946
Wednesday,42.2883,-71.13946
Wednesday,42.28814,-71.13996
Wednesday,42.28853,-71.13962
Wednesday,42.2888,-71.14005
Wednesday,42.28856,-71.14034
Wednesday,42.2889,-71.14018
Wednesday,42.288661,-71.140507
Wednesday,42.28916,-71.14058
Wednesday,42.28902,-71.14103
Wednesday,42.28924,-71.14074
Wednesday,42.28809,-71.13951
Wednesday,42.28926,-71.14143
Wednesday,42.289494,-71.141121
Wednesday,42.28935,-71.14156
Wednesday,42.316267,-71.070051
Wednesday,42.316225,-71.070082
Wednesday,42.31606,-71.069904
Wednesday,42.315913,-71.07038
Wednesday,42.31587,-71.07001
Wednesday,42.31578,-71.07006
Wednesday,42.31574,-71.07045
Wednesday,42.315511,-71.070139
Wednesday,42.315486,-71.07055
Wednesday,42.31544,-71.07022
Wednesday,42.315293,-71.07064
Wednesday,42.315194,-71.070289
Wednesday,42.315144,-71.070712
Wednesday,42.317865,-71.069289
Wednesday,42.317644,-71.0694
Wednesday,42.317564,-71.069435
Wednesday,42.317466,-71.069878
Wednesday,42.317578,-71.069406
Wednesday,42.316074,-71.069916
Wednesday,42.315918,-71.070384
Wednesday,42.315693,-71.070461
Wednesday,42.315533,-71.070572
Wednesday,42.31513,-71.07037
Wednesday,42.31504,-71.07076
Wednesday,42.31473,-71.07089
Wednesday,42.31473,-71.07089
Wednesday,42.31745,-71.06987
Wednesday,42.31756,-71.06983
Wednesday,42.31725,-71.06997
Wednesday,42.31725,-71.06997
Wednesday,42.31725,-71.06997
Wednesday,42.31664,-71.06984
Wednesday,42.31664,-71.06984
Wednesday,42.316514,-71.069898
Wednesday,42.316514,-71.069898
Wednesday,42.31578,-71.07006
Wednesday,42.31544,-71.07022
Wednesday,42.31544,-71.07022
Wednesday,42.31528,-71.07029
Wednesday,42.28935,-71.14156
Wednesday,42.28814,-71.13996
Wednesday,42.28853,-71.13962
Wednesday,42.28853,-71.13962
Wednesday,42.28853,-71.13962
Wednesday,42.2888,-71.14005
Wednesday,42.2888,-71.14005
Wednesday,42.2889,-71.14018
Wednesday,42.2889,-71.14018
Wednesday,42.28916,-71.14058
Wednesday,42.28916,-71.14058
Wednesday,42.28916,-71.14058
Wednesday,42.28924,-71.14074
Wednesday,42.28924,-71.14074
Wednesday,42.28934,-71.14088
Wednesday,42.28918,-71.14131
Wednesday,42.28918,-71.14131
Wednesday,42.28944,-71.14102
Wednesday,42.30074,-71.138183
Wednesday,42.30074,-71.138183
Wednesday,42.30077,-71.138253
Wednesday,42.30077,-71.138253
Wednesday,42.30077,-71.138253
Wednesday,42.30077,-71.138253
Wednesday,42.30077,-71.138253
Wednesday,42.30077,-71.138253
Wednesday,42.300336,-71.138271
Wednesday,42.300336,-71.138271
Wednesday,42.300336,-71.138271
Wednesday,42.300336,-71.138271
Wednesday,42.300607,-71.138399
Wednesday,42.300618,-71.137994
Wednesday,42.300618,-71.137994
Wednesday,42.300618,-71.137994
Wednesday,42.300452,-71.138111
Wednesday,42.300452,-71.138111
Wednesday,42.300364,-71.138299
Wednesday,42.300364,-71.138299
Wednesday,42.300503,-71.138099
Wednesday,42.300503,-71.138099
Wednesday,42.300586,-71.13811
Wednesday,42.300586,-71.13811
Wednesday,42.300586,-71.13811
Wednesday,42.300586,-71.13811
Wednesday,42.300586,-71.13811
