Recycling,Lat,Long
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34543,-71.08759
T,42.34606,-71.08786
T,42.34597,-71.08819
T,42.34601,-71.08784
T,42.34569,-71.08768
T,42.34569,-71.08768
T,42.34569,-71.08768
T,42.34569,-71.08768
T,42.34562,-71.08766
T,42.34555,-71.08761
T,42.34556,-71.08797
T,42.34549,-71.08759
T,42.34549,-71.08759
T,42.34536,-71.08799
T,42.345861,-71.087758
T,42.346053,-71.087861
T,42.345492,-71.087581
T,42.345985,-71.087812
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34597,-71.08819
T,42.34601,-71.08784
T,42.34601,-71.08784
T,42.34586,-71.08776
T,42.34571,-71.08806
T,42.34571,-71.08806
T,42.34571,-71.08806
T,42.34571,-71.08806
T,42.34571,-71.08806
T,42.34571,-71.08806
T,42.34571,-71.08806
T,42.34571,-71.08806
T,42.34571,-71.08806
T,42.34575,-71.08771
T,42.34575,-71.08771
T,42.34575,-71.08771
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.24273,-71.13803
T,42.24245,-71.1378
T,42.242332,-71.137907
T,42.24182,-71.13884
T,42.24296,-71.13783
T,42.285577,-71.077691
T,42.285522,-71.077663
T,42.285152,-71.077076
T,42.28706,-71.07777
T,42.287,-71.07818
T,42.286884,-71.078163
T,42.28695,-71.07773
T,42.28679,-71.07807
T,42.28664,-71.0776
T,42.28653,-71.07757
T,42.28641,-71.07793
T,42.28642,-71.07753
T,42.28612,-71.07742
T,42.285881,-71.077341
T,42.28733,-71.07823
T,42.28568,-71.07768
T,42.285784,-71.077292
T,42.28535,-71.07717
T,42.285287,-71.077555
T,42.28526,-71.07717
T,42.285093,-71.07746
T,42.28452,-71.07684
T,42.28441,-71.07684
T,42.287226,-71.078201
T,42.284674,-71.076889
T,42.28749,-71.07788
T,42.28749,-71.07788
T,42.28749,-71.07788
T,42.28716,-71.07777
T,42.28679,-71.07807
T,42.28679,-71.07807
T,42.28674,-71.07764
T,42.28674,-71.07764
T,42.28664,-71.0776
T,42.28641,-71.07793
T,42.28641,-71.07793
T,42.28641,-71.07793
T,42.28632,-71.07749
T,42.28632,-71.07749
T,42.28617,-71.07786
T,42.28617,-71.07786
T,42.28612,-71.07742
T,42.28544,-71.07762
T,42.28544,-71.07762
T,42.28544,-71.07762
T,42.28535,-71.07717
T,42.28535,-71.07717
T,42.28452,-71.07684
T,42.28452,-71.07684
T,42.24275,-71.13845
T,42.34556,-71.08797
T,42.34556,-71.08797
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34536,-71.08799
T,42.34549,-71.08759
T,42.311801,-71.080143
T,42.312225,-71.080259
T,42.309909,-71.082591
T,42.312225,-71.080259
T,42.34098,-71.14353
T,42.289609,-71.072267
T,42.289601,-71.072404
T,42.289628,-71.07171
T,42.289665,-71.071867
T,42.24243,-71.143506
T,42.242254,-71.14362
T,42.241272,-71.143566
T,42.24146,-71.14295
T,42.24113,-71.14315
T,42.24126,-71.14307
T,42.24135,-71.14344
T,42.241596,-71.143298
T,42.24113,-71.14315
T,42.28654,-71.078
T,42.289629,-71.072134
T,42.289651,-71.071996
T,42.289644,-71.071983
T,42.28654,-71.078
T,42.241645,-71.138422
T,42.24259,-71.13768
T,42.24296,-71.13783
T,42.2417,-71.13893
T,42.24271,-71.13758
T,42.24286,-71.13797
T,42.24273,-71.13803
T,42.28749,-71.07788
T,42.28739,-71.07785
T,42.28727,-71.07783
T,42.2871,-71.078253
T,42.28716,-71.07777
T,42.28686,-71.07764
T,42.286706,-71.078088
T,42.28674,-71.07764
T,42.28654,-71.078
T,42.28628,-71.07791
T,42.28632,-71.07749
T,42.28617,-71.07786
T,42.28622,-71.07746
T,42.285679,-71.077259
T,42.285573,-71.077223
T,42.28544,-71.07762
T,42.28546,-71.0772
T,42.285048,-71.077039
T,42.28494,-71.07705
T,42.28483,-71.07702
T,42.2847,-71.076958
T,42.285467,-71.077164
T,42.284674,-71.076889
T,42.284533,-71.076832
T,42.28716,-71.07777
T,42.287,-71.07818
T,42.287,-71.07818
T,42.287,-71.07818
T,42.28664,-71.0776
T,42.28664,-71.0776
T,42.28653,-71.07757
T,42.28653,-71.07757
T,42.28628,-71.07791
T,42.28628,-71.07791
T,42.28632,-71.07749
T,42.28622,-71.07746
T,42.28622,-71.07746
T,42.28622,-71.07746
T,42.28612,-71.07742
T,42.28546,-71.0772
T,42.28546,-71.0772
T,42.28546,-71.0772
T,42.28535,-71.07717
T,42.28441,-71.07684
T,42.24268,-71.13866
T,42.24247,-71.13828
T,42.2428,-71.13823
T,42.24254,-71.13848
T,42.332426,-71.085024
T,42.331766,-71.085012
T,42.341155,-71.144627
T,42.3412,-71.14459
T,42.34151,-71.14245
T,42.341415,-71.14327
T,42.340809,-71.144469
T,42.340912,-71.143935
T,42.340912,-71.143935
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34098,-71.14353
T,42.34098,-71.14353
T,42.34098,-71.14353
T,42.34098,-71.14353
T,42.34102,-71.14331
T,42.34102,-71.14331
T,42.34102,-71.14331
T,42.34102,-71.14331
T,42.34106,-71.14309
T,42.34106,-71.14309
T,42.34106,-71.14309
T,42.34106,-71.14309
T,42.34121,-71.14283
T,42.34121,-71.14283
T,42.34121,-71.14283
T,42.34138,-71.14261
T,42.34138,-71.14261
T,42.34151,-71.14245
T,42.34151,-71.14245
T,42.34151,-71.14245
T,42.34151,-71.14245
T,42.34137,-71.14412
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.307597,-71.072897
T,42.30779,-71.07218
T,42.307945,-71.072468
T,42.30804,-71.072617
T,42.307586,-71.072096
T,42.32823,-71.10732
T,42.32792,-71.10791
T,42.32792,-71.10744
T,42.32795,-71.10788
T,42.32829,-71.10758
T,42.32829,-71.10758
T,42.32805,-71.10734
T,42.328255,-71.107322
T,42.352492,-71.148434
T,42.355054,-71.146818
T,42.352234,-71.148598
T,42.35209,-71.148162
T,42.34082,-71.14447
T,42.34121,-71.14283
T,42.34138,-71.14261
T,42.34235,-71.141706
T,42.34137,-71.14412
T,42.34091,-71.14407
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34093,-71.14383
T,42.34098,-71.14353
T,42.34098,-71.14353
T,42.34098,-71.14353
T,42.34098,-71.14353
T,42.34102,-71.14331
T,42.34102,-71.14331
T,42.34102,-71.14331
T,42.34102,-71.14331
T,42.34106,-71.14309
T,42.34106,-71.14309
T,42.34106,-71.14309
T,42.34106,-71.14309
T,42.34121,-71.14283
T,42.34121,-71.14283
T,42.34121,-71.14283
T,42.34121,-71.14283
T,42.34138,-71.14261
T,42.34138,-71.14261
T,42.34138,-71.14261
T,42.34138,-71.14261
T,42.34151,-71.14245
T,42.34151,-71.14245
T,42.34137,-71.14412
T,42.34137,-71.14412
T,42.34137,-71.14412
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.34091,-71.14407
T,42.241171,-71.143697
T,42.24176,-71.1433
T,42.242011,-71.143348
T,42.24256,-71.14305
T,42.241023,-71.143653
T,42.332269,-71.084881
T,42.307867,-71.072315
T,42.307597,-71.072893
T,42.32788,-71.10756
T,42.32832,-71.10756
T,42.32815,-71.10736
T,42.32796,-71.1074
T,42.32799,-71.10784
T,42.32799,-71.10784
T,42.328,-71.10738
T,42.327817,-71.10766
T,42.328253,-71.108334
T,42.328336,-71.107543
T,42.35512,-71.147074
T,42.355189,-71.147341
T,42.352326,-71.148015
T,42.352373,-71.148504
T,42.352194,-71.148078
T,42.35469,-71.14703
T,42.354603,-71.147083
T,42.354506,-71.146692
T,42.354506,-71.14715
T,42.354081,-71.147409
T,42.35383,-71.14756
T,42.353723,-71.147187
T,42.35373,-71.14763
T,42.35333,-71.14742
T,42.35332,-71.14789
T,42.35323,-71.14749
T,42.35321,-71.14794
T,42.352986,-71.148114
T,42.3527,-71.14778
T,42.352583,-71.14834
T,42.35245,-71.147947
T,42.352326,-71.148015
T,42.352373,-71.148504
T,42.35221,-71.14861
T,42.354808,-71.146945
T,42.35478,-71.14696
T,42.35478,-71.14696
T,42.35469,-71.14703
T,42.35453,-71.14668
T,42.354506,-71.14715
T,42.35448,-71.14716
T,42.354389,-71.14676
T,42.354251,-71.147306
T,42.35416,-71.147357
T,42.354086,-71.146964
T,42.35383,-71.14756
T,42.35383,-71.14756
T,42.35365,-71.147215
T,42.35365,-71.147215
T,42.35363,-71.14769
T,42.331767,-71.031886
T,42.33159,-71.03687
T,42.33159,-71.0368
T,42.3313,-71.03686
T,42.33118,-71.03667
T,42.331593,-71.036592
T,42.33119,-71.03648
T,42.33119,-71.03648
T,42.33119,-71.03648
T,42.331604,-71.036298
T,42.33131,-71.03612
T,42.33131,-71.03612
T,42.33131,-71.03612
T,42.3316,-71.03611
T,42.33132,-71.03592
T,42.3316,-71.03601
T,42.33132,-71.03581
T,42.33132,-71.0357
T,42.331369,-71.03547
T,42.33161,-71.03575
T,42.33161,-71.03567
T,42.33161,-71.03556
T,42.33162,-71.03546
T,42.33162,-71.03546
T,42.33162,-71.03546
T,42.33163,-71.034883
T,42.33134,-71.03458
T,42.33164,-71.0346
T,42.33164,-71.03446
T,42.33134,-71.03441
T,42.331383,-71.034239
T,42.331258,-71.034151
T,42.33135,-71.03402
T,42.33166,-71.03397
T,42.33138,-71.03389
T,42.33166,-71.03383
T,42.33137,-71.03382
T,42.33137,-71.03376
T,42.33138,-71.03369
T,42.33137,-71.03362
T,42.33137,-71.03362
T,42.33137,-71.03362
T,42.33137,-71.03334
T,42.33137,-71.03334
T,42.33137,-71.03334
T,42.331673,-71.0327
T,42.331675,-71.032447
T,42.331675,-71.032447
T,42.331675,-71.032447
T,42.331675,-71.032447
T,42.33166,-71.03224
T,42.33166,-71.032165
T,42.33166,-71.032165
T,42.33166,-71.032165
T,42.33166,-71.032165
T,42.33166,-71.03209
T,42.33168,-71.03195
T,42.33136,-71.03173
T,42.33167,-71.03168
T,42.33168,-71.03065
T,42.331687,-71.032714
T,42.331347,-71.037064
T,42.331723,-71.034781
T,42.331729,-71.034697
T,42.331369,-71.034238
T,42.331836,-71.032469
T,42.331805,-71.032114
T,42.33159,-71.03687
T,42.33159,-71.0368
T,42.33159,-71.0368
T,42.33159,-71.0368
T,42.331593,-71.036592
T,42.33131,-71.03634
T,42.33131,-71.03634
T,42.33131,-71.03634
T,42.331592,-71.036711
T,42.33118,-71.03667
T,42.33118,-71.03667
T,42.33118,-71.03667
T,42.3316,-71.03652
T,42.33131,-71.03634
T,42.3316,-71.036379
T,42.33131,-71.03623
T,42.33131,-71.03612
T,42.3316,-71.036197
T,42.3316,-71.036197
T,42.3316,-71.036197
T,42.331602,-71.035932
T,42.33132,-71.0357
T,42.33132,-71.0357
T,42.33132,-71.0357
T,42.33162,-71.03546
T,42.33162,-71.03546
T,42.33162,-71.03546
T,42.33162,-71.03546
T,42.33133,-71.03479
T,42.33163,-71.03477
T,42.33134,-71.03468
T,42.331633,-71.034693
T,42.33173,-71.03423
T,42.33138,-71.03432
T,42.33138,-71.03432
T,42.33138,-71.03432
T,42.33138,-71.03432
T,42.33166,-71.03397
T,42.33166,-71.03397
T,42.33138,-71.03395
T,42.33166,-71.03372
T,42.33138,-71.03369
T,42.33138,-71.03369
T,42.33138,-71.03369
T,42.33137,-71.03355
T,42.33137,-71.03349
T,42.33137,-71.03349
T,42.33137,-71.03349
T,42.33137,-71.03342
T,42.33132,-71.03592
T,42.33132,-71.03592
T,42.331601,-71.036082
T,42.331602,-71.035932
T,42.33133,-71.03479
T,42.33133,-71.03479
T,42.33133,-71.03479
T,42.33134,-71.03468
T,42.331633,-71.034693
T,42.33134,-71.03458
T,42.33134,-71.03458
T,42.33134,-71.03458
T,42.33164,-71.03446
T,42.33134,-71.03441
T,42.33134,-71.03441
T,42.33134,-71.03441
T,42.33173,-71.03423
T,42.33135,-71.03402
T,42.33135,-71.03402
T,42.33135,-71.03402
T,42.33135,-71.03402
T,42.33137,-71.03376
T,42.33166,-71.03372
T,42.33166,-71.03372
T,42.33166,-71.03372
T,42.33136,-71.0319
T,42.33136,-71.0319
T,42.33168,-71.03195
T,42.33168,-71.03195
T,42.33167,-71.03168
T,42.33167,-71.03093
T,42.331675,-71.030849
T,42.331675,-71.030849
T,42.33168,-71.03075
T,42.33168,-71.03065
T,42.331673,-71.0327
T,42.331673,-71.0327
T,42.331673,-71.0327
T,42.33168,-71.03258
T,42.331659,-71.032354
T,42.33166,-71.03224
T,42.33166,-71.03224
T,42.33166,-71.03224
T,42.33136,-71.0319
T,42.33166,-71.03209
T,42.33166,-71.03209
T,42.33166,-71.03209
T,42.331678,-71.031597
T,42.33167,-71.03093
T,42.331675,-71.030849
T,42.33168,-71.03075
T,42.331687,-71.032714
T,42.33123,-71.036587
T,42.33123,-71.036587
T,42.331636,-71.036622
T,42.331636,-71.036622
T,42.331836,-71.032469
T,42.331688,-71.032353
T,42.331683,-71.032087
T,42.37086,-71.038508
T,42.370639,-71.038501
T,42.37083,-71.03845
T,42.37083,-71.03845
T,42.37083,-71.03845
T,42.37083,-71.03845
T,42.37083,-71.03845
T,42.33159,-71.03687
T,42.3313,-71.03686
T,42.3313,-71.03686
T,42.3313,-71.03686
T,42.331593,-71.036592
T,42.33131,-71.03623
T,42.33131,-71.03623
T,42.331601,-71.036351
T,42.33132,-71.03592
T,42.331602,-71.035932
T,42.33161,-71.03575
T,42.33161,-71.03575
T,42.33161,-71.03575
T,42.33161,-71.03556
T,42.33134,-71.03468
T,42.33134,-71.03468
T,42.331633,-71.034693
T,42.331633,-71.034693
T,42.33164,-71.0346
T,42.33164,-71.0346
T,42.33164,-71.03446
T,42.33164,-71.03446
T,42.33173,-71.03423
T,42.33173,-71.03423
T,42.331383,-71.034239
T,42.331383,-71.034239
T,42.33137,-71.03382
T,42.33137,-71.03382
T,42.33137,-71.03382
T,42.33137,-71.03376
T,42.33137,-71.03355
T,42.33137,-71.03355
T,42.33137,-71.03342
T,42.33137,-71.03342
T,42.33167,-71.03168
T,42.33167,-71.03168
T,42.33167,-71.03093
T,42.33167,-71.03093
T,42.33168,-71.03075
T,42.33168,-71.03075
T,42.33168,-71.03065
T,42.33168,-71.03065
T,42.307875,-71.06582
T,42.37086,-71.038508
T,42.37086,-71.038508
T,42.37086,-71.038508
T,42.304237,-71.077316
T,42.303583,-71.077194
T,42.30378,-71.07704
T,42.304,-71.07693
T,42.30291,-71.07795
T,42.30291,-71.07795
T,42.30291,-71.07795
T,42.304,-71.07693
T,42.33133,-71.1075
T,42.33115,-71.10772
T,42.33121,-71.1079
T,42.33124,-71.10807
T,42.33124,-71.10717
T,42.33099,-71.10725
T,42.33108,-71.10749
T,42.33112,-71.1076
T,42.33124,-71.10717
T,42.33108,-71.10749
T,42.33108,-71.10749
T,42.33108,-71.10749
T,42.30291,-71.07795
T,42.30417,-71.07682
T,42.30291,-71.07795
T,42.304,-71.07693
T,42.33133,-71.1075
T,42.33133,-71.1075
T,42.33133,-71.1075
T,42.331407,-71.10778
T,42.33128,-71.10824
T,42.33147,-71.10802
T,42.33133,-71.10841
T,42.33147,-71.10802
T,42.33147,-71.10802
T,42.33147,-71.10802
T,42.33124,-71.10717
T,42.33112,-71.1076
T,42.33112,-71.1076
T,42.33112,-71.1076
T,42.354896,-71.146886
T,42.354808,-71.146945
T,42.354284,-71.147294
T,42.354086,-71.146964
T,42.35416,-71.147357
T,42.35365,-71.147215
T,42.35363,-71.14769
T,42.35354,-71.147258
T,42.35342,-71.14783
T,42.3529,-71.14765
T,42.35289,-71.148177
T,42.352779,-71.14775
T,42.35281,-71.14822
T,42.353965,-71.14704
T,42.352333,-71.147974
T,42.35206,-71.14817
T,42.354896,-71.146886
T,42.35487,-71.1469
T,42.354808,-71.146945
T,42.35469,-71.14703
T,42.354603,-71.147083
T,42.35458,-71.14709
T,42.35453,-71.14668
T,42.354251,-71.147306
T,42.35406,-71.14697
T,42.35416,-71.147357
T,42.35416,-71.147357
T,42.35383,-71.14756
T,42.353747,-71.147174
T,42.35373,-71.14763
T,42.35373,-71.14763
T,42.35354,-71.147258
T,42.35354,-71.147258
T,42.35354,-71.147258
T,42.35342,-71.14783
T,42.35342,-71.14783
T,42.35323,-71.14749
T,42.35323,-71.14749
T,42.35321,-71.14794
T,42.35321,-71.14794
T,42.352779,-71.14775
T,42.35281,-71.14822
T,42.35281,-71.14822
T,42.3527,-71.14778
T,42.35256,-71.14835
T,42.35256,-71.14835
T,42.354402,-71.146773
T,42.288238,-71.071917
T,42.28852,-71.07227
T,42.28826,-71.07216
T,42.28849,-71.07245
T,42.28865,-71.07187
T,42.2886,-71.072
T,42.28856,-71.07213
T,42.28849,-71.07245
T,42.28849,-71.07245
T,42.34677,-71.15258
T,42.34677,-71.15258
T,42.34677,-71.15258
T,42.34677,-71.15258
T,42.346356,-71.15267
T,42.34666,-71.15279
T,42.34666,-71.15279
T,42.34671,-71.15237
T,42.34671,-71.15237
T,42.346693,-71.152322
T,42.34652,-71.15248
T,42.34652,-71.15248
T,42.34652,-71.15248
T,42.304706,-71.070356
T,42.30458,-71.06991
T,42.30443,-71.07014
T,42.30458,-71.06991
T,42.30458,-71.06991
T,42.30443,-71.07014
T,42.30443,-71.07014
T,42.31247,-71.11743
T,42.31247,-71.11743
T,42.31249,-71.1174
T,42.31256,-71.11727
T,42.31073,-71.11633
T,42.31083,-71.11642
T,42.31094,-71.11649
T,42.31104,-71.11659
T,42.311847,-71.117069
T,42.311847,-71.117069
T,42.311847,-71.117069
T,42.31206,-71.11664
T,42.31179,-71.11789
T,42.31236,-71.11778
T,42.31196,-71.11809
T,42.31208,-71.11827
T,42.31227,-71.11844
T,42.31287,-71.11805
T,42.31265,-71.11883
T,42.31303,-71.11836
T,42.31013,-71.1157
T,42.313,-71.11922
T,42.31316,-71.11932
T,42.31344,-71.11895
T,42.31344,-71.11895
T,42.31374,-71.11904
T,42.31374,-71.11904
T,42.31374,-71.11904
T,42.31374,-71.11904
T,42.31374,-71.11904
T,42.31051,-71.11608
T,42.31051,-71.11608
T,42.31051,-71.11608
T,42.310445,-71.115906
T,42.312124,-71.117696
T,42.313231,-71.118783
T,42.313452,-71.118967
T,42.313452,-71.118967
T,42.31059,-71.11617
T,42.31059,-71.11617
T,42.31059,-71.11617
T,42.31303,-71.11836
T,42.31303,-71.11836
T,42.31303,-71.11836
T,42.31334,-71.11961
T,42.35017,-71.1489
T,42.35017,-71.1489
T,42.35017,-71.1489
T,42.35017,-71.1489
T,42.35017,-71.1489
T,42.35025,-71.14917
T,42.35025,-71.14917
T,42.35025,-71.14917
T,42.35027,-71.14953
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.342997,-71.147256
T,42.34307,-71.14709
T,42.343101,-71.146953
T,42.34312,-71.14683
T,42.34344,-71.14564
T,42.34344,-71.14564
T,42.34344,-71.14564
T,42.34344,-71.14564
T,42.34368,-71.14536
T,42.34377,-71.14526
T,42.34406,-71.14548
T,42.343517,-71.146207
T,42.34318,-71.14595
T,42.34318,-71.14595
T,42.34329,-71.14583
T,42.34329,-71.14583
T,42.34329,-71.14583
T,42.34337,-71.14574
T,42.312702,-71.117486
T,42.312702,-71.117486
T,42.312727,-71.11751
T,42.312822,-71.117721
T,42.31059,-71.11617
T,42.31083,-71.1172
T,42.31135,-71.11675
T,42.31147,-71.11704
T,42.311634,-71.116835
T,42.31129,-71.11742
T,42.31166,-71.11726
T,42.311783,-71.117376
T,42.31152,-71.11765
T,42.31263,-71.11801
T,42.31263,-71.11801
T,42.31263,-71.11801
T,42.31243,-71.11867
T,42.31283,-71.11898
T,42.3132,-71.11879
T,42.3132,-71.11879
T,42.3132,-71.11879
T,42.31344,-71.11895
T,42.31344,-71.11895
T,42.31344,-71.11895
T,42.31334,-71.11961
T,42.31347,-71.11976
T,42.31028,-71.11585
T,42.310426,-71.116003
T,42.31051,-71.11608
T,42.311483,-71.117025
T,42.312025,-71.116698
T,42.311782,-71.117352
T,42.311913,-71.117488
T,42.313341,-71.119569
T,42.31094,-71.11649
T,42.31094,-71.11649
T,42.31166,-71.11726
T,42.31303,-71.11836
T,42.31334,-71.11961
T,42.31028,-71.11585
T,42.31028,-71.11585
T,42.310021,-71.116234
T,42.3499,-71.14904
T,42.35007,-71.14916
T,42.34994,-71.1496
T,42.35017,-71.1489
T,42.35017,-71.1489
T,42.35025,-71.14917
T,42.35025,-71.14917
T,42.35025,-71.14917
T,42.349685,-71.148967
T,42.349651,-71.149409
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.35007,-71.14916
T,42.34994,-71.1496
T,42.34994,-71.1496
T,42.34994,-71.1496
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.34978,-71.14944
T,42.35007,-71.14916
T,42.35027,-71.14953
T,42.35027,-71.14953
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.349635,-71.149406
T,42.35363,-71.14769
T,42.35333,-71.14742
T,42.35333,-71.14742
T,42.35332,-71.14789
T,42.35332,-71.14789
T,42.352986,-71.148114
T,42.35289,-71.148177
T,42.35289,-71.148177
T,42.3528,-71.14774
T,42.3527,-71.14778
T,42.3527,-71.14778
T,42.352583,-71.14834
T,42.352583,-71.14834
T,42.28856,-71.07213
T,42.28843,-71.07264
T,42.28822,-71.07242
T,42.28868,-71.07172
T,42.288301,-71.071699
T,42.288435,-71.071415
T,42.2886,-71.072
T,42.2886,-71.072
T,42.346362,-71.152684
T,42.34666,-71.15279
T,42.34671,-71.15237
T,42.34652,-71.15248
T,42.34652,-71.1529
T,42.346708,-71.15233
T,42.346708,-71.15233
T,42.346356,-71.15267
T,42.34671,-71.15237
T,42.34671,-71.15237
T,42.346693,-71.152322
T,42.346693,-71.152322
T,42.34652,-71.1529
T,42.34652,-71.1529
T,42.34652,-71.1529
T,42.30457,-71.07025
T,42.30458,-71.07026
T,42.30458,-71.06991
T,42.30445,-71.07015
T,42.30445,-71.07015
T,42.30445,-71.07015
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34953,-71.14929
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34965,-71.14936
T,42.34953,-71.14929
T,42.331597,-71.081614
T,42.331542,-71.081546
T,42.33145,-71.081512
T,42.331697,-71.081683
T,42.342659,-71.147563
T,42.342288,-71.147698
T,42.343143,-71.146744
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.34229,-71.14689
T,42.343264,-71.146726
T,42.304017,-71.076935
T,42.328308,-71.107818
T,42.32831,-71.10782
T,42.32817,-71.10821
T,42.32843,-71.10811
T,42.32849,-71.10824
T,42.32827,-71.10844
T,42.32851,-71.10828
T,42.328217,-71.10834
T,42.32836,-71.10862
T,42.32859,-71.10844
T,42.34318,-71.14595
T,42.34329,-71.14583
T,42.34337,-71.14574
T,42.34352,-71.14555
T,42.3438,-71.14591
T,42.34392,-71.14568
T,42.34361,-71.14545
T,42.34318,-71.14595
T,42.34318,-71.14595
T,42.34318,-71.14595
T,42.34318,-71.14595
T,42.34337,-71.14574
T,42.34337,-71.14574
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34352,-71.14555
T,42.3438,-71.14591
T,42.3438,-71.14591
T,42.3438,-71.14591
T,42.3438,-71.14591
T,42.3438,-71.14591
T,42.3438,-71.14591
T,42.3438,-71.14591
T,42.3438,-71.14591
T,42.34361,-71.14545
T,42.34361,-71.14545
T,42.34361,-71.14545
T,42.34368,-71.14536
T,42.34377,-71.14526
T,42.34406,-71.14548
T,42.34406,-71.14548
T,42.34406,-71.14548
T,42.32846,-71.10884
T,42.328644,-71.109108
T,42.32833,-71.10787
T,42.32852,-71.10893
T,42.32876,-71.10862
T,42.32855,-71.10898
T,42.32885,-71.10875
T,42.32866,-71.10913
T,42.32889,-71.1088
T,42.32811,-71.10805
T,42.32869,-71.10918
T,42.32901,-71.10898
T,42.32878,-71.10931
T,42.32904,-71.10902
T,42.32882,-71.10936
T,42.32815,-71.10815
T,42.32841,-71.10805
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.34365,-71.14606
T,42.328624,-71.108609
T,42.3282,-71.10826
T,42.32822,-71.10833
T,42.32846,-71.10819
T,42.32825,-71.10838
T,42.32809,-71.108
